Contig accession,Feature name,Feature,Begin,End,Strand,Length
PPYXA570.00057,PPYXA570_03146,CDS,173182,173889,-,708
PPYXA570.00057,PPYXA570_03147,CDS,174019,174690,-,672
PPYXA570.00057,PPYXA570_03148,CDS,174844,176229,-,1386
PPYXA570.00057,PPYXA570_03149,CDS,176288,176488,-,201
PPYXA570.00057,PPYXA570_03150,CDS,176493,177188,-,696
PPYXA570.00057,PPYXA570_03151,CDS,177273,177887,-,615
PPYXA570.00057,PPYXA570_03152,CDS,178084,178461,-,378
PPYXA570.00057,PPYXA570_03153,CDS,178555,179481,+,927
PPYXA570.00057,PPYXA570_03154,CDS,179630,179971,-,342
PPYXA570.00057,PPYXA570_03155,CDS,179968,180555,-,588
PPYXA570.00057,PPYXA570_03156,CDS,181254,182846,+,1593
PPYXA570.00057,PPYXA570_03157,CDS,183051,184505,-,1455
PPYXA570.00057,PPYXA570_03158,CDS,184507,185223,-,717
PPYXA570.00057,PPYXA570_03159,CDS,185333,186091,-,759
PPYXA570.00057,PPYXA570_03160,CDS,186170,186700,-,531
PPYXA570.00057,PPYXA570_03161,CDS,186708,187451,-,744
PPYXA570.00057,PPYXA570_03162,CDS,187516,188763,-,1248
PPYXA570.00057,PPYXA570_03163,CDS,188976,189698,+,723
PPYXA570.00057,PPYXA570_03164,CDS,189789,190277,-,489
PPYXA570.00057,PPYXA570_03165,CDS,190376,191089,-,714
PPYXA570.00057,PPYXA570_03166,CDS,191232,191840,-,609
PPYXA570.00057,PPYXA570_03167,CDS,191809,192603,-,795
PPYXA570.00057,PPYXA570_03168,CDS,192777,193241,-,465
PPYXA570.00057,PPYXA570_03169,CDS,193272,193955,-,684
PPYXA570.00057,PPYXA570_03170,CDS,194030,194695,-,666
PPYXA570.00057,PPYXA570_03171,CDS,195267,195734,-,468
PPYXA570.00057,PPYXA570_03172,CDS,195954,198242,-,2289
PPYXA570.00057,PPYXA570_03173,CDS,198242,199255,-,1014
PPYXA570.00057,PPYXA570_03174,CDS,199512,199946,-,435
PPYXA570.00057,PPYXA570_03175,CDS,200108,201475,-,1368
PPYXA570.00057,PPYXA570_03176,CDS,201586,203280,-,1695
PPYXA570.00057,PPYXA570_03177,CDS,203307,203729,-,423
PPYXA570.00057,PPYXA570_03178,CDS,203726,204367,-,642
PPYXA570.00057,PPYXA570_03179,CDS,204546,205301,-,756
PPYXA570.00057,PPYXA570_03180,CDS,205313,205768,-,456
PPYXA570.00057,PPYXA570_03181,CDS,205765,206118,-,354
PPYXA570.00057,PPYXA570_03182,CDS,206215,207408,-,1194
PPYXA570.00057,PPYXA570_03183,CDS,207632,209272,-,1641
PPYXA570.00057,PPYXA570_03184,CDS,209474,210685,+,1212
PPYXA570.00057,PPYXA570_03185,CDS,210809,211633,-,825
PPYXA570.00057,PPYXA570_03186,CDS,211712,212650,-,939
PPYXA570.00057,PPYXA570_03187,CDS,212755,212997,-,243
PPYXA570.00057,PPYXA570_03188,CDS,213165,213662,-,498
PPYXA570.00057,PPYXA570_03189,CDS,213764,214417,-,654
PPYXA570.00057,PPYXA570_03190,CDS,214618,215814,-,1197
PPYXA570.00057,PPYXA570_03191,CDS,215819,216430,-,612
PPYXA570.00057,PPYXA570_03192,CDS,216564,216707,+,144
PPYXA570.00057,PPYXA570_03193,CDS,216776,217909,-,1134
PPYXA570.00057,PPYXA570_03194,CDS,217995,218099,+,105
PPYXA570.00057,PPYXA570_03195,CDS,218223,218921,-,699
PPYXA570.00057,PPYXA570_03196,CDS,218967,220361,-,1395
PPYXA570.00057,PPYXA570_03197,CDS,220451,221437,-,987
PPYXA570.00057,PPYXA570_03198,CDS,221440,222468,-,1029
PPYXA570.00057,PPYXA570_03199,CDS,222609,224030,-,1422
PPYXA570.00057,PPYXA570_03200,CDS,224152,224364,-,213
PPYXA570.00057,PPYXA570_03201,CDS,224593,225189,+,597
PPYXA570.00057,PPYXA570_03202,CDS,225356,226135,+,780
PPYXA570.00057,PPYXA570_03203,CDS,226257,226661,-,405
PPYXA570.00057,PPYXA570_03204,CDS,227021,227524,-,504
PPYXA570.00057,PPYXA570_03205,CDS,227694,229394,-,1701
PPYXA570.00057,PPYXA570_03206,CDS,229641,230390,-,750
PPYXA570.00057,PPYXA570_03207,CDS,230851,231654,-,804
PPYXA570.00057,PPYXA570_03208,CDS,231871,233031,-,1161
PPYXA570.00057,PPYXA570_03209,CDS,233155,234873,-,1719
PPYXA570.00057,PPYXA570_03210,CDS,234932,235381,-,450
PPYXA570.00057,PPYXA570_03211,CDS,235398,235874,-,477
PPYXA570.00057,PPYXA570_03212,CDS,236029,236880,-,852
PPYXA570.00057,PPYXA570_03213,CDS,236956,238854,-,1899
PPYXA570.00057,PPYXA570_03214,CDS,238962,239885,-,924
PPYXA570.00057,PPYXA570_03215,CDS,239857,240117,-,261
PPYXA570.00057,PPYXA570_03216,CDS,240107,241474,-,1368
PPYXA570.00057,PPYXA570_03217,CDS,241487,242344,-,858
PPYXA570.00057,PPYXA570_03218,CDS,242382,242831,-,450
PPYXA570.00057,PPYXA570_03219,CDS,242870,242971,-,102
PPYXA570.00057,PPYXA570_03220,CDS,242968,243201,-,234
PPYXA570.00057,PPYXA570_03221,CDS,243217,243756,-,540
PPYXA570.00057,PPYXA570_03222,CDS,243830,244243,-,414
PPYXA570.00057,PPYXA570_03223,CDS,244369,245712,-,1344
PPYXA570.00057,PPYXA570_03224,CDS,245773,246264,-,492
PPYXA570.00057,PPYXA570_03225,CDS,246403,247224,-,822
PPYXA570.00057,PPYXA570_03226,CDS,247287,247928,-,642
PPYXA570.00057,PPYXA570_03227,CDS,247945,248712,-,768
PPYXA570.00057,PPYXA570_03228,CDS,248751,249941,-,1191
PPYXA570.00057,PPYXA570_03229,CDS,249954,250343,-,390
PPYXA570.00057,PPYXA570_03230,CDS,250568,251086,-,519
PPYXA570.00057,PPYXA570_03231,CDS,251079,252074,-,996
PPYXA570.00057,PPYXA570_03232,CDS,252465,253718,-,1254
PPYXA570.00057,PPYXA570_03233,CDS,253915,254472,-,558
PPYXA570.00057,PPYXA570_03234,CDS,254506,255579,-,1074
PPYXA570.00057,PPYXA570_03235,CDS,255654,256244,-,591
PPYXA570.00057,PPYXA570_03236,CDS,256510,257511,+,1002
PPYXA570.00057,PPYXA570_03237,CDS,257780,258772,+,993
PPYXA570.00057,PPYXA570_03238,CDS,258780,259100,+,321
PPYXA570.00057,PPYXA570_03239,CDS,259221,260210,-,990
PPYXA570.00057,PPYXA570_03240,CDS,260306,262048,-,1743
PPYXA570.00057,PPYXA570_03241,CDS,262186,262611,-,426
PPYXA570.00057,PPYXA570_03242,CDS,262864,263928,+,1065
PPYXA570.00057,PPYXA570_03243,CDS,263921,264640,-,720
PPYXA570.00057,PPYXA570_03244,CDS,264806,266824,-,2019
PPYXA570.00057,PPYXA570_03245,CDS,267240,267530,-,291
PPYXA570.00057,PPYXA570_03246,CDS,267532,268023,-,492
PPYXA570.00057,PPYXA570_03247,CDS,268279,270498,-,2220
PPYXA570.00057,PPYXA570_03248,CDS,270717,271475,-,759
PPYXA570.00057,PPYXA570_03249,CDS,271541,273802,-,2262
PPYXA570.00057,PPYXA570_03250,CDS,274130,276742,-,2613
PPYXA570.00057,PPYXA570_03251,CDS,277002,277718,+,717
PPYXA570.00057,PPYXA570_03252,CDS,277861,278628,-,768
PPYXA570.00057,PPYXA570_03253,CDS,278847,279245,+,399
PPYXA570.00057,PPYXA570_03254,CDS,279334,279657,-,324
PPYXA570.00057,PPYXA570_03255,CDS,279922,280653,-,732
PPYXA570.00057,PPYXA570_03256,CDS,280673,281641,-,969
PPYXA570.00057,PPYXA570_03257,CDS,281719,282801,-,1083
PPYXA570.00057,PPYXA570_03258,CDS,282794,283561,-,768
PPYXA570.00057,PPYXA570_03259,CDS,283609,283908,-,300
PPYXA570.00057,PPYXA570_03260,CDS,284048,284866,+,819
PPYXA570.00057,PPYXA570_03261,CDS,284946,286430,-,1485
PPYXA570.00057,PPYXA570_03262,CDS,286756,287034,-,279
PPYXA570.00057,PPYXA570_03263,CDS,287133,287450,-,318
PPYXA570.00057,PPYXA570_03264,CDS,287508,288452,-,945
PPYXA570.00057,PPYXA570_03265,CDS,288616,289305,-,690
PPYXA570.00057,PPYXA570_03266,CDS,289657,290274,+,618
PPYXA570.00057,PPYXA570_03267,CDS,290456,291427,+,972
PPYXA570.00057,PPYXA570_03268,CDS,291522,292325,-,804
PPYXA570.00057,PPYXA570_03269,CDS,292478,292666,+,189
PPYXA570.00057,PPYXA570_03270,CDS,292855,293559,-,705
PPYXA570.00057,PPYXA570_03271,CDS,293980,294906,-,927
PPYXA570.00057,PPYXA570_03272,CDS,295210,295623,+,414
PPYXA570.00057,PPYXA570_03273,CDS,295751,295966,+,216
PPYXA570.00057,PPYXA570_03274,CDS,296104,298629,-,2526
PPYXA570.00057,PPYXA570_03275,CDS,298846,299115,+,270
PPYXA570.00057,PPYXA570_03276,CDS,299088,299297,+,210
PPYXA570.00057,PPYXA570_03277,CDS,299482,300750,-,1269
PPYXA570.00057,PPYXA570_03278,CDS,301543,302583,-,1041
PPYXA570.00057,PPYXA570_03279,CDS,302904,303773,-,870
PPYXA570.00057,PPYXA570_03280,CDS,303996,304901,+,906
PPYXA570.00057,PPYXA570_03281,CDS,305562,306419,-,858
PPYXA570.00057,PPYXA570_03282,CDS,306556,307395,-,840
PPYXA570.00057,PPYXA570_03283,CDS,307426,307560,-,135
PPYXA570.00057,PPYXA570_03284,CDS,307673,309037,+,1365
PPYXA570.00057,PPYXA570_03285,CDS,309352,309639,-,288
PPYXA570.00057,PPYXA570_03286,CDS,309751,311799,-,2049
PPYXA570.00057,PPYXA570_03287,CDS,311801,312667,-,867
PPYXA570.00057,PPYXA570_03288,CDS,312716,314506,-,1791
PPYXA570.00057,PPYXA570_03289,CDS,315005,315193,+,189
PPYXA570.00057,PPYXA570_03290,CDS,315640,315891,-,252
PPYXA570.00057,PPYXA570_03291,CDS,315888,316556,-,669
PPYXA570.00057,PPYXA570_03292,CDS,316561,317478,-,918
PPYXA570.00057,PPYXA570_03293,CDS,317552,319831,-,2280
PPYXA570.00057,PPYXA570_03294,CDS,319828,320604,-,777
PPYXA570.00057,PPYXA570_03295,CDS,320611,321663,-,1053
PPYXA570.00057,PPYXA570_03296,CDS,321838,323253,-,1416
PPYXA570.00057,PPYXA570_03297,CDS,323250,324209,-,960
PPYXA570.00057,PPYXA570_03298,CDS,324216,324713,-,498
PPYXA570.00057,PPYXA570_03299,CDS,324846,327422,-,2577
PPYXA570.00057,PPYXA570_03300,CDS,327422,328726,-,1305
PPYXA570.00057,PPYXA570_03301,CDS,328817,329020,-,204
PPYXA570.00057,PPYXA570_03302,CDS,329141,329713,-,573
PPYXA570.00057,PPYXA570_03303,CDS,329728,329988,-,261
PPYXA570.00057,PPYXA570_03304,CDS,330045,330932,-,888
PPYXA570.00057,PPYXA570_03305,CDS,330968,332854,-,1887
PPYXA570.00057,PPYXA570_03306,CDS,333011,334036,-,1026
PPYXA570.00057,PPYXA570_03307,CDS,334243,335076,-,834
PPYXA570.00057,PPYXA570_03308,CDS,335186,337984,-,2799
PPYXA570.00057,PPYXA570_03309,CDS,338215,339963,+,1749
PPYXA570.00057,PPYXA570_03310,CDS,340059,340928,-,870
PPYXA570.00057,PPYXA570_03311,CDS,340912,341886,-,975
PPYXA570.00057,PPYXA570_03312,CDS,342086,342523,-,438
PPYXA570.00057,PPYXA570_03313,CDS,342753,343013,-,261
PPYXA570.00057,PPYXA570_03314,CDS,343048,343488,-,441
PPYXA570.00057,PPYXA570_03315,CDS,343596,345581,-,1986
PPYXA570.00057,PPYXA570_03316,CDS,345588,347411,-,1824
PPYXA570.00057,PPYXA570_03317,CDS,347572,348000,-,429
PPYXA570.00057,PPYXA570_03318,CDS,348085,349290,-,1206
PPYXA570.00057,PPYXA570_03319,CDS,349512,350801,+,1290
PPYXA570.00057,PPYXA570_03320,CDS,351027,351392,-,366
PPYXA570.00057,PPYXA570_03321,CDS,351585,352655,+,1071
PPYXA570.00057,PPYXA570_03322,CDS,352884,353174,-,291
PPYXA570.00057,PPYXA570_03323,CDS,353315,353557,-,243
PPYXA570.00057,PPYXA570_03324,CDS,353649,354764,-,1116
PPYXA570.00057,PPYXA570_03325,CDS,354841,355689,-,849
PPYXA570.00057,PPYXA570_03326,CDS,355835,357820,-,1986
PPYXA570.00057,PPYXA570_03327,CDS,358257,358856,+,600
PPYXA570.00057,PPYXA570_03328,CDS,358934,359800,-,867
PPYXA570.00057,PPYXA570_03329,CDS,359997,361250,-,1254
PPYXA570.00057,PPYXA570_03330,CDS,361718,364741,+,3024
PPYXA570.00057,PPYXA570_03331,CDS,364864,366579,-,1716
PPYXA570.00057,PPYXA570_03332,CDS,366826,367458,+,633
PPYXA570.00057,PPYXA570_03333,CDS,367472,368170,-,699
PPYXA570.00057,PPYXA570_03334,CDS,368284,369291,-,1008
PPYXA570.00057,PPYXA570_03335,CDS,369399,369740,-,342
PPYXA570.00057,PPYXA570_03336,CDS,369842,370288,-,447
PPYXA570.00057,PPYXA570_03337,CDS,370626,371162,+,537
PPYXA570.00057,PPYXA570_03338,CDS,371302,373047,-,1746
PPYXA570.00057,PPYXA570_03339,CDS,373044,374927,-,1884
PPYXA570.00057,PPYXA570_03340,CDS,375227,375661,-,435
PPYXA570.00057,PPYXA570_03341,CDS,375695,376987,-,1293
PPYXA570.00057,PPYXA570_03342,CDS,377256,377561,+,306
PPYXA570.00057,PPYXA570_03343,CDS,377807,379213,-,1407
PPYXA570.00057,PPYXA570_03344,CDS,379387,379986,-,600
PPYXA570.00057,PPYXA570_03345,CDS,380266,380898,+,633
PPYXA570.00057,PPYXA570_03346,CDS,380942,382228,-,1287
PPYXA570.00057,PPYXA570_03347,CDS,382416,383891,+,1476
PPYXA570.00057,PPYXA570_03348,CDS,384006,384311,-,306
PPYXA570.00057,PPYXA570_03349,CDS,384391,384948,-,558
PPYXA570.00057,PPYXA570_03350,CDS,385149,385907,+,759
PPYXA570.00057,PPYXA570_03351,CDS,386036,386272,-,237
PPYXA570.00057,PPYXA570_03352,CDS,386359,386805,-,447
PPYXA570.00057,PPYXA570_03353,tRNA,386943,387014,+,72
PPYXA570.00057,PPYXA570_03354,CDS,387098,387340,-,243
PPYXA570.00057,PPYXA570_03355,CDS,387892,388344,-,453
PPYXA570.00057,PPYXA570_03356,CDS,388455,388643,-,189
PPYXA570.00057,PPYXA570_03357,CDS,388738,388866,+,129
PPYXA570.00057,PPYXA570_03358,CDS,388879,389067,+,189
PPYXA570.00057,PPYXA570_03359,CDS,389292,389576,-,285
PPYXA570.00057,PPYXA570_03360,tRNA,389656,389740,-,85
PPYXA570.00057,PPYXA570_03361,CDS,389809,390315,-,507
PPYXA570.00057,PPYXA570_03362,CDS,390399,390512,+,114
PPYXA570.00057,PPYXA570_03363,CDS,391696,392025,-,330
PPYXA570.00057,PPYXA570_03364,CDS,392038,394470,-,2433
PPYXA570.00057,PPYXA570_03365,CDS,394914,395516,+,603
PPYXA570.00057,PPYXA570_03366,CDS,395537,396610,+,1074
PPYXA570.00057,PPYXA570_03367,CDS,396743,398932,-,2190
PPYXA570.00057,PPYXA570_03368,CDS,398968,401142,-,2175
PPYXA570.00057,PPYXA570_03369,CDS,401576,402817,+,1242
PPYXA570.00057,PPYXA570_03370,CDS,403196,404914,+,1719
PPYXA570.00057,PPYXA570_03371,CDS,405015,405974,+,960
PPYXA570.00057,PPYXA570_03372,CDS,406343,408106,+,1764
PPYXA570.00057,PPYXA570_03373,CDS,408200,409252,-,1053
PPYXA570.00057,PPYXA570_03374,CDS,409350,411437,-,2088
PPYXA570.00057,PPYXA570_03375,CDS,411466,412344,-,879
PPYXA570.00057,PPYXA570_03376,CDS,412372,413262,-,891
PPYXA570.00057,PPYXA570_03377,CDS,413452,415134,-,1683
PPYXA570.00057,PPYXA570_03378,CDS,415255,416880,-,1626
PPYXA570.00057,PPYXA570_03379,CDS,416855,418675,-,1821
PPYXA570.00057,PPYXA570_03380,CDS,418790,418966,+,177
PPYXA570.00057,PPYXA570_03381,CDS,418959,419396,-,438
PPYXA570.00057,PPYXA570_03382,CDS,419538,419732,+,195
PPYXA570.00057,PPYXA570_03383,CDS,420118,420420,+,303
PPYXA570.00057,PPYXA570_03384,CDS,420498,422384,-,1887
PPYXA570.00057,PPYXA570_03385,CDS,422505,422927,-,423
PPYXA570.00057,PPYXA570_03386,CDS,422944,423612,-,669
PPYXA570.00057,PPYXA570_03387,CDS,423872,424534,-,663
PPYXA570.00057,PPYXA570_03388,CDS,424760,426529,-,1770
PPYXA570.00057,PPYXA570_03389,CDS,426697,429048,-,2352
PPYXA570.00057,PPYXA570_03390,CDS,429080,430033,-,954
PPYXA570.00057,PPYXA570_03391,CDS,430096,430971,-,876
PPYXA570.00057,PPYXA570_03392,CDS,430958,431080,-,123
PPYXA570.00057,PPYXA570_03393,CDS,431031,439949,-,8919
PPYXA570.00057,PPYXA570_03394,CDS,439981,453387,-,13407
PPYXA570.00057,PPYXA570_03395,CDS,453438,466967,-,13530
PPYXA570.00058,PPYXA570_03396,CDS,6304,17433,-,11130
PPYXA570.00058,PPYXA570_03397,CDS,17666,18415,-,750
PPYXA570.00058,PPYXA570_03398,CDS,18462,19223,-,762
PPYXA570.00058,PPYXA570_03399,CDS,19220,20482,-,1263
PPYXA570.00058,PPYXA570_03400,CDS,20498,21745,-,1248
PPYXA570.00058,PPYXA570_03401,CDS,21723,21962,-,240
PPYXA570.00058,PPYXA570_03402,CDS,21988,22749,-,762
PPYXA570.00058,PPYXA570_03403,CDS,22857,23378,-,522
PPYXA570.00058,PPYXA570_03404,CDS,23706,24341,-,636
PPYXA570.00058,PPYXA570_03405,CDS,24806,25366,+,561
PPYXA570.00058,PPYXA570_03406,CDS,25588,25860,-,273
PPYXA570.00058,PPYXA570_03407,CDS,25874,26314,-,441
PPYXA570.00058,PPYXA570_03408,CDS,26366,26803,-,438
PPYXA570.00058,PPYXA570_03409,CDS,26888,27187,+,300
PPYXA570.00058,PPYXA570_03410,CDS,27184,27705,+,522
PPYXA570.00058,PPYXA570_03411,tRNA,28100,28185,-,86
PPYXA570.00058,PPYXA570_03412,CDS,28434,28592,+,159
PPYXA570.00058,PPYXA570_03413,CDS,28718,28909,+,192
PPYXA570.00058,PPYXA570_03414,CDS,28945,29097,-,153
PPYXA570.00058,PPYXA570_03415,CDS,29193,29519,-,327
PPYXA570.00058,PPYXA570_03416,CDS,29563,29745,-,183
PPYXA570.00058,PPYXA570_03417,CDS,30100,30378,+,279
PPYXA570.00058,PPYXA570_03418,CDS,30409,31440,+,1032
PPYXA570.00058,PPYXA570_03419,CDS,31512,31727,-,216
PPYXA570.00058,PPYXA570_03420,CDS,31917,33017,-,1101
PPYXA570.00058,PPYXA570_03421,CDS,33151,33684,-,534
PPYXA570.00058,PPYXA570_03422,CDS,33901,34887,-,987
PPYXA570.00058,PPYXA570_03423,CDS,34919,35269,-,351
PPYXA570.00058,PPYXA570_03424,CDS,35456,36109,-,654
PPYXA570.00058,PPYXA570_03425,CDS,36566,37237,+,672
PPYXA570.00058,PPYXA570_03426,CDS,37347,37574,+,228
PPYXA570.00058,PPYXA570_03427,CDS,37762,37890,-,129
PPYXA570.00058,PPYXA570_03428,CDS,38060,38326,+,267
PPYXA570.00058,PPYXA570_03429,CDS,38397,39941,-,1545
PPYXA570.00058,PPYXA570_03430,CDS,40178,41203,-,1026
PPYXA570.00058,PPYXA570_03431,CDS,41321,42208,+,888
PPYXA570.00058,PPYXA570_03432,CDS,42267,43844,-,1578
PPYXA570.00058,PPYXA570_03433,CDS,43838,44818,-,981
PPYXA570.00058,PPYXA570_03434,CDS,44844,45728,-,885
PPYXA570.00058,PPYXA570_03435,CDS,45753,47114,-,1362
PPYXA570.00058,PPYXA570_03436,CDS,47249,48769,-,1521
PPYXA570.00058,PPYXA570_03437,CDS,48798,49421,-,624
PPYXA570.00058,PPYXA570_03438,CDS,49443,50408,-,966
PPYXA570.00058,PPYXA570_03439,CDS,50678,51577,+,900
PPYXA570.00058,PPYXA570_03440,CDS,51574,53835,-,2262
PPYXA570.00058,PPYXA570_03441,CDS,54001,55497,+,1497
PPYXA570.00058,PPYXA570_03442,CDS,55784,56116,+,333
PPYXA570.00058,PPYXA570_03443,CDS,56546,57100,+,555
PPYXA570.00058,PPYXA570_03444,CDS,57172,58119,-,948
PPYXA570.00058,PPYXA570_03445,CDS,58303,59466,-,1164
PPYXA570.00058,PPYXA570_03446,tRNA,60418,60491,-,74
PPYXA570.00058,PPYXA570_03447,CDS,60615,60779,-,165
PPYXA570.00058,PPYXA570_03448,CDS,60930,61571,-,642
PPYXA570.00058,PPYXA570_03449,CDS,61568,62305,-,738
PPYXA570.00058,PPYXA570_03450,CDS,62429,65644,-,3216
PPYXA570.00058,PPYXA570_03451,CDS,65646,66782,-,1137
PPYXA570.00058,PPYXA570_03452,CDS,66844,68166,-,1323
PPYXA570.00058,PPYXA570_03453,CDS,68227,69141,-,915
PPYXA570.00058,PPYXA570_03454,CDS,69144,69761,-,618
PPYXA570.00058,PPYXA570_03455,CDS,70214,71185,-,972
PPYXA570.00058,PPYXA570_03456,CDS,71187,71678,-,492
PPYXA570.00058,PPYXA570_03457,CDS,71913,72653,+,741
PPYXA570.00058,PPYXA570_03458,CDS,72666,73013,-,348
PPYXA570.00058,PPYXA570_03459,CDS,73199,76288,-,3090
PPYXA570.00058,PPYXA570_03460,CDS,76816,77325,-,510
PPYXA570.00058,PPYXA570_03461,CDS,77499,78281,-,783
PPYXA570.00058,PPYXA570_03462,CDS,78290,78547,-,258
PPYXA570.00058,PPYXA570_03463,CDS,78555,79007,-,453
PPYXA570.00058,PPYXA570_03464,CDS,78998,79732,-,735
PPYXA570.00058,PPYXA570_03465,CDS,79708,80592,-,885
PPYXA570.00058,PPYXA570_03466,CDS,80675,81019,-,345
PPYXA570.00058,PPYXA570_03467,CDS,81132,81914,-,783
PPYXA570.00058,PPYXA570_03468,CDS,82011,82751,-,741
PPYXA570.00058,PPYXA570_03469,CDS,82856,83842,-,987
PPYXA570.00058,PPYXA570_03470,CDS,84034,85158,-,1125
PPYXA570.00058,PPYXA570_03471,CDS,85226,86497,-,1272
PPYXA570.00058,PPYXA570_03472,CDS,86697,87461,-,765
PPYXA570.00058,PPYXA570_03473,CDS,87518,88828,-,1311
PPYXA570.00058,PPYXA570_03474,CDS,88818,89723,-,906
PPYXA570.00058,PPYXA570_03475,CDS,89870,90979,-,1110
PPYXA570.00058,PPYXA570_03476,CDS,90986,92083,-,1098
PPYXA570.00058,PPYXA570_03477,CDS,92133,93554,-,1422
PPYXA570.00058,PPYXA570_03478,CDS,93559,94527,-,969
PPYXA570.00058,PPYXA570_03479,CDS,94550,95953,-,1404
PPYXA570.00058,PPYXA570_03480,CDS,95953,97440,-,1488
PPYXA570.00058,PPYXA570_03481,CDS,97496,99412,-,1917
PPYXA570.00058,PPYXA570_03482,CDS,99494,101848,-,2355
PPYXA570.00058,PPYXA570_03483,CDS,101909,102289,-,381
PPYXA570.00058,PPYXA570_03484,CDS,102314,103264,-,951
PPYXA570.00058,PPYXA570_03485,CDS,103282,103719,-,438
PPYXA570.00058,PPYXA570_03486,CDS,104049,105314,-,1266
PPYXA570.00058,PPYXA570_03487,CDS,105358,106989,-,1632
PPYXA570.00058,PPYXA570_03488,CDS,107112,108050,-,939
PPYXA570.00058,PPYXA570_03489,CDS,108062,109012,-,951
PPYXA570.00058,PPYXA570_03490,CDS,109017,109949,-,933
PPYXA570.00058,PPYXA570_03491,CDS,110147,111847,-,1701
PPYXA570.00058,PPYXA570_03492,CDS,112001,112390,-,390
PPYXA570.00058,PPYXA570_03493,CDS,112395,113354,-,960
PPYXA570.00058,PPYXA570_03494,CDS,113479,114129,-,651
PPYXA570.00058,PPYXA570_03495,CDS,114426,115511,+,1086
PPYXA570.00058,PPYXA570_03496,CDS,115611,116942,-,1332
PPYXA570.00058,PPYXA570_03497,CDS,117244,118305,-,1062
PPYXA570.00058,PPYXA570_03498,CDS,118431,120272,-,1842
PPYXA570.00058,PPYXA570_03499,CDS,120567,121058,-,492
PPYXA570.00058,PPYXA570_03500,CDS,121221,121880,-,660
PPYXA570.00058,PPYXA570_03501,CDS,122113,122793,+,681
PPYXA570.00058,PPYXA570_03502,CDS,122862,124088,-,1227
PPYXA570.00058,PPYXA570_03503,CDS,124090,125238,-,1149
PPYXA570.00058,PPYXA570_03504,CDS,125394,126092,-,699
PPYXA570.00058,PPYXA570_03505,CDS,126256,126651,-,396
PPYXA570.00058,PPYXA570_03506,CDS,126693,126920,-,228
PPYXA570.00058,PPYXA570_03507,CDS,127110,127616,-,507
PPYXA570.00058,PPYXA570_03508,CDS,127802,129682,+,1881
PPYXA570.00058,PPYXA570_03509,CDS,129736,129966,-,231
PPYXA570.00058,PPYXA570_03510,CDS,130055,131530,-,1476
PPYXA570.00058,PPYXA570_03511,CDS,131647,132867,+,1221
PPYXA570.00058,PPYXA570_03512,CDS,133622,134188,-,567
PPYXA570.00058,PPYXA570_03513,CDS,134251,135366,-,1116
PPYXA570.00058,PPYXA570_03514,CDS,135342,136124,-,783
PPYXA570.00058,PPYXA570_03515,CDS,136100,136939,-,840
PPYXA570.00058,PPYXA570_03516,CDS,137027,138160,-,1134
PPYXA570.00058,PPYXA570_03517,CDS,138203,140023,-,1821
PPYXA570.00058,PPYXA570_03518,CDS,140070,140546,-,477
PPYXA570.00058,PPYXA570_03519,CDS,140669,142744,-,2076
PPYXA570.00058,PPYXA570_03520,CDS,142737,143624,-,888
PPYXA570.00058,PPYXA570_03521,CDS,144028,144780,-,753
PPYXA570.00058,PPYXA570_03522,CDS,144823,144960,-,138
PPYXA570.00058,PPYXA570_03523,CDS,145378,146280,-,903
PPYXA570.00058,PPYXA570_03524,CDS,146337,146711,-,375
PPYXA570.00058,PPYXA570_03525,CDS,146711,147208,-,498
PPYXA570.00058,PPYXA570_03526,CDS,147264,149510,-,2247
PPYXA570.00058,PPYXA570_03527,CDS,149606,150577,-,972
PPYXA570.00058,PPYXA570_03528,CDS,150584,151777,-,1194
PPYXA570.00058,PPYXA570_03529,CDS,151774,152067,-,294
PPYXA570.00058,PPYXA570_03530,CDS,152471,153880,-,1410
PPYXA570.00058,PPYXA570_03531,CDS,154303,154881,-,579
PPYXA570.00058,PPYXA570_03532,CDS,154925,155926,-,1002
PPYXA570.00058,PPYXA570_03533,CDS,155969,157336,-,1368
PPYXA570.00058,PPYXA570_03534,CDS,157617,158060,-,444
PPYXA570.00058,PPYXA570_03535,CDS,158077,158250,-,174
PPYXA570.00058,PPYXA570_03536,CDS,158421,158780,-,360
PPYXA570.00058,PPYXA570_03537,CDS,158943,160286,-,1344
PPYXA570.00058,PPYXA570_03538,CDS,160638,161042,-,405
PPYXA570.00058,PPYXA570_03539,CDS,161303,164692,-,3390
PPYXA570.00058,PPYXA570_03540,CDS,164689,165873,-,1185
PPYXA570.00058,PPYXA570_03541,CDS,165902,169921,-,4020
PPYXA570.00058,PPYXA570_03542,CDS,169918,173484,-,3567
PPYXA570.00058,PPYXA570_03543,CDS,173726,175105,-,1380
PPYXA570.00058,PPYXA570_03544,CDS,175403,176425,+,1023
PPYXA570.00058,PPYXA570_03545,CDS,176415,176849,-,435
PPYXA570.00058,PPYXA570_03546,CDS,176953,178296,-,1344
PPYXA570.00058,PPYXA570_03547,CDS,178298,179062,-,765
PPYXA570.00058,PPYXA570_03548,CDS,179222,179914,-,693
PPYXA570.00058,PPYXA570_03549,CDS,179917,180882,-,966
PPYXA570.00058,PPYXA570_03550,CDS,181113,181298,-,186
PPYXA570.00058,PPYXA570_03551,CDS,181323,181697,-,375
