Contig accession,Feature name,Feature,Begin,End,Strand,Length
Contig_057,Feature_02987,CDS,2966,4294,-,1329
Contig_057,Feature_02988,CDS,4419,4832,-,414
Contig_057,Feature_02989,CDS,4916,6169,-,1254
Contig_057,Feature_02990,CDS,6281,7567,-,1287
Contig_057,Feature_02991,CDS,7680,8663,-,984
Contig_057,Feature_02992,CDS,8778,9389,-,612
Contig_057,Feature_02993,CDS,9470,10027,-,558
Contig_057,Feature_02994,CDS,10193,12853,-,2661
Contig_057,Feature_02995,CDS,13044,13310,-,267
Contig_057,Feature_02996,CDS,13307,14287,-,981
Contig_057,Feature_02997,CDS,14271,15122,-,852
Contig_057,Feature_02998,CDS,15135,17303,-,2169
Contig_057,Feature_02999,CDS,17374,20214,-,2841
Contig_057,Feature_03000,CDS,20303,21535,-,1233
Contig_057,Feature_03001,CDS,21664,22221,-,558
Contig_057,Feature_03002,CDS,22348,23244,-,897
Contig_057,Feature_03003,CDS,23360,24676,+,1317
Contig_057,Feature_03004,CDS,24698,25654,-,957
Contig_057,Feature_03005,CDS,25772,26605,-,834
Contig_057,Feature_03006,CDS,26614,27426,-,813
Contig_057,Feature_03007,CDS,27423,28511,-,1089
Contig_057,Feature_03008,CDS,28655,30172,-,1518
Contig_057,Feature_03009,CDS,30346,30909,+,564
Contig_057,Feature_03010,CDS,31152,31718,+,567
Contig_057,Feature_03011,CDS,31879,32334,+,456
Contig_057,Feature_03012,CDS,32338,32616,+,279
Contig_057,Feature_03013,CDS,32712,33581,-,870
Contig_057,Feature_03014,CDS,33578,35005,-,1428
Contig_057,Feature_03015,CDS,35075,35857,-,783
Contig_057,Feature_03016,CDS,35857,37188,-,1332
Contig_057,Feature_03017,CDS,37259,38101,-,843
Contig_057,Feature_03018,CDS,38325,39791,-,1467
Contig_057,Feature_03019,CDS,39863,41380,-,1518
Contig_057,Feature_03020,CDS,41396,42049,-,654
Contig_057,Feature_03021,CDS,42408,43220,-,813
Contig_057,Feature_03022,CDS,43241,43699,-,459
Contig_057,Feature_03023,CDS,44148,45011,+,864
Contig_057,Feature_03024,CDS,45020,45766,+,747
Contig_057,Feature_03025,CDS,45861,47363,-,1503
Contig_057,Feature_03026,CDS,47347,47832,-,486
Contig_057,Feature_03027,CDS,48093,48563,-,471
Contig_057,Feature_03028,CDS,48839,51301,-,2463
Contig_057,Feature_03029,CDS,51324,53303,-,1980
Contig_057,Feature_03030,CDS,53402,54391,-,990
Contig_057,Feature_03031,CDS,54384,55460,-,1077
Contig_057,Feature_03032,CDS,55460,56407,-,948
Contig_057,Feature_03033,CDS,56582,57262,-,681
Contig_057,Feature_03034,CDS,57489,58226,-,738
Contig_057,Feature_03035,CDS,58432,58893,-,462
Contig_057,Feature_03036,CDS,58886,60070,-,1185
Contig_057,Feature_03037,CDS,60200,62038,-,1839
Contig_057,Feature_03038,CDS,62035,63810,-,1776
Contig_057,Feature_03039,CDS,64067,67735,-,3669
Contig_057,Feature_03040,CDS,67920,68465,-,546
Contig_057,Feature_03041,CDS,68643,68915,-,273
Contig_057,Feature_03042,CDS,68983,69657,-,675
Contig_057,Feature_03043,CDS,69871,70521,-,651
Contig_057,Feature_03044,CDS,70571,72070,-,1500
Contig_057,Feature_03045,CDS,72365,73939,-,1575
Contig_057,Feature_03046,CDS,74171,74773,-,603
Contig_057,Feature_03047,CDS,74795,76204,-,1410
Contig_057,Feature_03048,CDS,76602,79445,-,2844
Contig_057,Feature_03049,CDS,79955,80320,+,366
Contig_057,Feature_03050,CDS,80450,82612,+,2163
Contig_057,Feature_03051,CDS,82609,83238,+,630
Contig_057,Feature_03052,CDS,83271,84773,+,1503
Contig_057,Feature_03053,CDS,84843,85433,+,591
Contig_057,Feature_03054,CDS,85507,86883,+,1377
Contig_057,Feature_03055,CDS,86870,88123,+,1254
Contig_057,Feature_03056,CDS,88223,89635,-,1413
Contig_057,Feature_03057,CDS,89685,90704,-,1020
Contig_057,Feature_03058,CDS,90992,92608,-,1617
Contig_057,Feature_03059,CDS,92850,93767,+,918
Contig_057,Feature_03060,CDS,94104,94244,-,141
Contig_057,Feature_03061,CDS,94322,95122,-,801
Contig_057,Feature_03062,CDS,95197,95616,-,420
Contig_057,Feature_03063,CDS,95852,97132,-,1281
Contig_057,Feature_03064,CDS,97154,97972,-,819
Contig_057,Feature_03065,CDS,98151,99332,+,1182
Contig_057,Feature_03066,CDS,99673,100779,+,1107
Contig_057,Feature_03067,CDS,100792,102084,+,1293
Contig_057,Feature_03068,CDS,102123,102989,+,867
Contig_057,Feature_03069,CDS,102986,104197,+,1212
Contig_057,Feature_03070,CDS,104194,104871,+,678
Contig_057,Feature_03071,CDS,104871,105527,+,657
Contig_057,Feature_03072,CDS,106093,106704,-,612
Contig_057,Feature_03073,CDS,106866,107648,-,783
Contig_057,Feature_03074,CDS,107650,108909,-,1260
Contig_057,Feature_03075,CDS,108992,109462,-,471
Contig_057,Feature_03076,CDS,109459,110124,-,666
Contig_057,Feature_03077,CDS,110265,110933,-,669
Contig_057,Feature_03078,CDS,110997,112292,-,1296
Contig_057,Feature_03079,CDS,112425,113621,-,1197
Contig_057,Feature_03080,CDS,113618,114490,-,873
Contig_057,Feature_03081,CDS,114627,116129,-,1503
Contig_057,Feature_03082,CDS,116122,116655,-,534
Contig_057,Feature_03083,CDS,117128,117652,-,525
Contig_057,Feature_03084,CDS,117690,118991,-,1302
Contig_057,Feature_03085,CDS,118978,119631,-,654
Contig_057,Feature_03086,CDS,119659,122541,-,2883
Contig_057,Feature_03087,CDS,122700,123332,-,633
Contig_057,Feature_03088,CDS,123415,123798,-,384
Contig_057,Feature_03089,CDS,123791,124729,-,939
Contig_057,Feature_03090,CDS,124726,125634,-,909
Contig_057,Feature_03091,CDS,125980,126954,-,975
Contig_057,Feature_03092,CDS,126947,128269,-,1323
Contig_057,Feature_03093,CDS,128324,129487,-,1164
Contig_057,Feature_03094,CDS,129573,130265,-,693
Contig_057,Feature_03095,CDS,130262,130699,-,438
Contig_057,Feature_03096,CDS,130756,131559,-,804
Contig_057,Feature_03097,CDS,131591,132109,-,519
Contig_057,Feature_03098,CDS,132160,132489,-,330
Contig_057,Feature_03099,CDS,132706,133575,+,870
Contig_057,Feature_03100,CDS,133652,134497,-,846
Contig_057,Feature_03101,CDS,134576,135073,-,498
Contig_057,Feature_03102,CDS,135021,135233,-,213
Contig_057,Feature_03103,CDS,135257,135907,-,651
Contig_057,Feature_03104,CDS,136081,136278,-,198
Contig_057,Feature_03105,CDS,136283,136789,-,507
Contig_057,Feature_03106,CDS,136844,137953,-,1110
Contig_057,Feature_03107,CDS,138138,138722,-,585
Contig_057,Feature_03108,CDS,138790,139416,-,627
Contig_057,Feature_03109,CDS,139413,140009,-,597
Contig_057,Feature_03110,CDS,140150,140269,-,120
Contig_057,Feature_03111,CDS,140845,141933,-,1089
Contig_057,Feature_03112,CDS,141960,143063,-,1104
Contig_057,Feature_03113,CDS,143121,143927,-,807
Contig_057,Feature_03114,CDS,143924,145120,-,1197
Contig_057,Feature_03115,CDS,145117,145803,-,687
Contig_057,Feature_03116,CDS,145800,146594,-,795
Contig_057,Feature_03117,CDS,146584,147630,-,1047
Contig_057,Feature_03118,CDS,147663,149213,-,1551
Contig_057,Feature_03119,CDS,149597,149971,-,375
Contig_057,Feature_03120,CDS,149974,151068,-,1095
Contig_057,Feature_03121,CDS,151070,152239,-,1170
Contig_057,Feature_03122,CDS,152472,153272,-,801
Contig_057,Feature_03123,CDS,153303,153746,-,444
Contig_057,Feature_03124,CDS,153857,154831,-,975
Contig_057,Feature_03125,CDS,154828,155694,-,867
Contig_057,Feature_03126,CDS,155651,156310,-,660
Contig_057,Feature_03127,CDS,156310,157182,-,873
Contig_057,Feature_03128,CDS,157175,157912,-,738
Contig_057,Feature_03129,CDS,157913,158782,-,870
Contig_057,Feature_03130,CDS,158899,159450,-,552
Contig_057,Feature_03131,CDS,159549,159779,-,231
Contig_057,Feature_03132,CDS,159936,160109,+,174
Contig_057,Feature_03133,CDS,160181,160456,-,276
Contig_057,Feature_03134,CDS,160702,161688,-,987
Contig_057,Feature_03135,CDS,161685,163202,-,1518
Contig_057,Feature_03136,CDS,163276,164391,-,1116
Contig_057,Feature_03137,CDS,164560,166038,-,1479
Contig_057,Feature_03138,CDS,166460,166810,-,351
Contig_057,Feature_03139,CDS,166853,167503,-,651
Contig_057,Feature_03140,CDS,167682,167957,-,276
Contig_057,Feature_03141,CDS,168124,169164,-,1041
Contig_057,Feature_03142,CDS,169157,169765,-,609
Contig_057,Feature_03143,CDS,169777,171099,-,1323
Contig_057,Feature_03144,CDS,171247,172473,-,1227
Contig_057,Feature_03145,CDS,172592,173185,-,594
Contig_057,Feature_03146,CDS,173182,173889,-,708
Contig_057,Feature_03147,CDS,174019,174690,-,672
Contig_057,Feature_03148,CDS,174844,176229,-,1386
Contig_057,Feature_03149,CDS,176288,176488,-,201
Contig_057,Feature_03150,CDS,176493,177188,-,696
Contig_057,Feature_03151,CDS,177273,177887,-,615
Contig_057,Feature_03152,CDS,178084,178461,-,378
Contig_057,Feature_03153,CDS,178555,179481,+,927
Contig_057,Feature_03154,CDS,179630,179971,-,342
Contig_057,Feature_03155,CDS,179968,180555,-,588
Contig_057,Feature_03156,CDS,181254,182846,+,1593
Contig_057,Feature_03157,CDS,183051,184505,-,1455
Contig_057,Feature_03158,CDS,184507,185223,-,717
Contig_057,Feature_03159,CDS,185333,186091,-,759
Contig_057,Feature_03160,CDS,186170,186700,-,531
Contig_057,Feature_03161,CDS,186708,187451,-,744
Contig_057,Feature_03162,CDS,187516,188763,-,1248
Contig_057,Feature_03163,CDS,188976,189698,+,723
Contig_057,Feature_03164,CDS,189789,190277,-,489
Contig_057,Feature_03165,CDS,190376,191089,-,714
Contig_057,Feature_03166,CDS,191232,191840,-,609
Contig_057,Feature_03167,CDS,191809,192603,-,795
Contig_057,Feature_03168,CDS,192777,193241,-,465
Contig_057,Feature_03169,CDS,193272,193955,-,684
Contig_057,Feature_03170,CDS,194030,194695,-,666
Contig_057,Feature_03171,CDS,195267,195734,-,468
Contig_057,Feature_03172,CDS,195954,198242,-,2289
Contig_057,Feature_03173,CDS,198242,199255,-,1014
Contig_057,Feature_03174,CDS,199512,199946,-,435
Contig_057,Feature_03175,CDS,200108,201475,-,1368
Contig_057,Feature_03176,CDS,201586,203280,-,1695
Contig_057,Feature_03177,CDS,203307,203729,-,423
Contig_057,Feature_03178,CDS,203726,204367,-,642
Contig_057,Feature_03179,CDS,204546,205301,-,756
Contig_057,Feature_03180,CDS,205313,205768,-,456
Contig_057,Feature_03181,CDS,205765,206118,-,354
Contig_057,Feature_03182,CDS,206215,207408,-,1194
Contig_057,Feature_03183,CDS,207632,209272,-,1641
Contig_057,Feature_03184,CDS,209474,210685,+,1212
Contig_057,Feature_03185,CDS,210809,211633,-,825
Contig_057,Feature_03186,CDS,211712,212650,-,939
Contig_057,Feature_03187,CDS,212755,212997,-,243
Contig_057,Feature_03188,CDS,213165,213662,-,498
Contig_057,Feature_03189,CDS,213764,214417,-,654
Contig_057,Feature_03190,CDS,214618,215814,-,1197
Contig_057,Feature_03191,CDS,215819,216430,-,612
Contig_057,Feature_03192,CDS,216564,216707,+,144
Contig_057,Feature_03193,CDS,216776,217909,-,1134
Contig_057,Feature_03194,CDS,217995,218099,+,105
Contig_057,Feature_03195,CDS,218223,218921,-,699
Contig_057,Feature_03196,CDS,218967,220361,-,1395
Contig_057,Feature_03197,CDS,220451,221437,-,987
Contig_057,Feature_03198,CDS,221440,222468,-,1029
Contig_057,Feature_03199,CDS,222609,224030,-,1422
Contig_057,Feature_03200,CDS,224152,224364,-,213
Contig_057,Feature_03201,CDS,224593,225189,+,597
Contig_057,Feature_03202,CDS,225356,226135,+,780
Contig_057,Feature_03203,CDS,226257,226661,-,405
Contig_057,Feature_03204,CDS,227021,227524,-,504
Contig_057,Feature_03205,CDS,227694,229394,-,1701
Contig_057,Feature_03206,CDS,229641,230390,-,750
Contig_057,Feature_03207,CDS,230851,231654,-,804
Contig_057,Feature_03208,CDS,231871,233031,-,1161
Contig_057,Feature_03209,CDS,233155,234873,-,1719
Contig_057,Feature_03210,CDS,234932,235381,-,450
Contig_057,Feature_03211,CDS,235398,235874,-,477
Contig_057,Feature_03212,CDS,236029,236880,-,852
Contig_057,Feature_03213,CDS,236956,238854,-,1899
Contig_057,Feature_03214,CDS,238962,239885,-,924
Contig_057,Feature_03215,CDS,239857,240117,-,261
Contig_057,Feature_03216,CDS,240107,241474,-,1368
Contig_057,Feature_03217,CDS,241487,242344,-,858
Contig_057,Feature_03218,CDS,242382,242831,-,450
Contig_057,Feature_03219,CDS,242870,242971,-,102
Contig_057,Feature_03220,CDS,242968,243201,-,234
Contig_057,Feature_03221,CDS,243217,243756,-,540
Contig_057,Feature_03222,CDS,243830,244243,-,414
Contig_057,Feature_03223,CDS,244369,245712,-,1344
Contig_057,Feature_03224,CDS,245773,246264,-,492
Contig_057,Feature_03225,CDS,246403,247224,-,822
Contig_057,Feature_03226,CDS,247287,247928,-,642
Contig_057,Feature_03227,CDS,247945,248712,-,768
Contig_057,Feature_03228,CDS,248751,249941,-,1191
Contig_057,Feature_03229,CDS,249954,250343,-,390
Contig_057,Feature_03230,CDS,250568,251086,-,519
Contig_057,Feature_03231,CDS,251079,252074,-,996
Contig_057,Feature_03232,CDS,252465,253718,-,1254
Contig_057,Feature_03233,CDS,253915,254472,-,558
Contig_057,Feature_03234,CDS,254506,255579,-,1074
Contig_057,Feature_03235,CDS,255654,256244,-,591
Contig_057,Feature_03236,CDS,256510,257511,+,1002
Contig_057,Feature_03237,CDS,257780,258772,+,993
Contig_057,Feature_03238,CDS,258780,259100,+,321
Contig_057,Feature_03239,CDS,259221,260210,-,990
Contig_057,Feature_03240,CDS,260306,262048,-,1743
Contig_057,Feature_03241,CDS,262186,262611,-,426
Contig_057,Feature_03242,CDS,262864,263928,+,1065
Contig_057,Feature_03243,CDS,263921,264640,-,720
Contig_057,Feature_03244,CDS,264806,266824,-,2019
Contig_057,Feature_03245,CDS,267240,267530,-,291
Contig_057,Feature_03246,CDS,267532,268023,-,492
Contig_057,Feature_03247,CDS,268279,270498,-,2220
Contig_057,Feature_03248,CDS,270717,271475,-,759
Contig_057,Feature_03249,CDS,271541,273802,-,2262
Contig_057,Feature_03250,CDS,274130,276742,-,2613
Contig_057,Feature_03251,CDS,277002,277718,+,717
Contig_057,Feature_03252,CDS,277861,278628,-,768
Contig_057,Feature_03253,CDS,278847,279245,+,399
Contig_057,Feature_03254,CDS,279334,279657,-,324
Contig_057,Feature_03255,CDS,279922,280653,-,732
Contig_057,Feature_03256,CDS,280673,281641,-,969
Contig_057,Feature_03257,CDS,281719,282801,-,1083
Contig_057,Feature_03258,CDS,282794,283561,-,768
Contig_057,Feature_03259,CDS,283609,283908,-,300
Contig_057,Feature_03260,CDS,284048,284866,+,819
Contig_057,Feature_03261,CDS,284946,286430,-,1485
Contig_057,Feature_03262,CDS,286756,287034,-,279
Contig_057,Feature_03263,CDS,287133,287450,-,318
Contig_057,Feature_03264,CDS,287508,288452,-,945
Contig_057,Feature_03265,CDS,288616,289305,-,690
Contig_057,Feature_03266,CDS,289657,290274,+,618
Contig_057,Feature_03267,CDS,290456,291427,+,972
Contig_057,Feature_03268,CDS,291522,292325,-,804
Contig_057,Feature_03269,CDS,292478,292666,+,189
Contig_057,Feature_03270,CDS,292855,293559,-,705
Contig_057,Feature_03271,CDS,293980,294906,-,927
Contig_057,Feature_03272,CDS,295210,295623,+,414
Contig_057,Feature_03273,CDS,295751,295966,+,216
Contig_057,Feature_03274,CDS,296104,298629,-,2526
Contig_057,Feature_03275,CDS,298846,299115,+,270
Contig_057,Feature_03276,CDS,299088,299297,+,210
Contig_057,Feature_03277,CDS,299482,300750,-,1269
Contig_057,Feature_03278,CDS,301543,302583,-,1041
Contig_057,Feature_03279,CDS,302904,303773,-,870
Contig_057,Feature_03280,CDS,303996,304901,+,906
Contig_057,Feature_03281,CDS,305562,306419,-,858
Contig_057,Feature_03282,CDS,306556,307395,-,840
Contig_057,Feature_03283,CDS,307426,307560,-,135
Contig_057,Feature_03284,CDS,307673,309037,+,1365
Contig_057,Feature_03285,CDS,309352,309639,-,288
Contig_057,Feature_03286,CDS,309751,311799,-,2049
Contig_057,Feature_03287,CDS,311801,312667,-,867
Contig_057,Feature_03288,CDS,312716,314506,-,1791
Contig_057,Feature_03289,CDS,315005,315193,+,189
Contig_057,Feature_03290,CDS,315640,315891,-,252
Contig_057,Feature_03291,CDS,315888,316556,-,669
Contig_057,Feature_03292,CDS,316561,317478,-,918
Contig_057,Feature_03293,CDS,317552,319831,-,2280
Contig_057,Feature_03294,CDS,319828,320604,-,777
Contig_057,Feature_03295,CDS,320611,321663,-,1053
Contig_057,Feature_03296,CDS,321838,323253,-,1416
Contig_057,Feature_03297,CDS,323250,324209,-,960
Contig_057,Feature_03298,CDS,324216,324713,-,498
Contig_057,Feature_03299,CDS,324846,327422,-,2577
Contig_057,Feature_03300,CDS,327422,328726,-,1305
Contig_057,Feature_03301,CDS,328817,329020,-,204
Contig_057,Feature_03302,CDS,329141,329713,-,573
Contig_057,Feature_03303,CDS,329728,329988,-,261
Contig_057,Feature_03304,CDS,330045,330932,-,888
Contig_057,Feature_03305,CDS,330968,332854,-,1887
Contig_057,Feature_03306,CDS,333011,334036,-,1026
Contig_057,Feature_03307,CDS,334243,335076,-,834
Contig_057,Feature_03308,CDS,335186,337984,-,2799
Contig_057,Feature_03309,CDS,338215,339963,+,1749
Contig_057,Feature_03310,CDS,340059,340928,-,870
Contig_057,Feature_03311,CDS,340912,341886,-,975
Contig_057,Feature_03312,CDS,342086,342523,-,438
Contig_057,Feature_03313,CDS,342753,343013,-,261
Contig_057,Feature_03314,CDS,343048,343488,-,441
Contig_057,Feature_03315,CDS,343596,345581,-,1986
Contig_057,Feature_03316,CDS,345588,347411,-,1824
Contig_057,Feature_03317,CDS,347572,348000,-,429
Contig_057,Feature_03318,CDS,348085,349290,-,1206
Contig_057,Feature_03319,CDS,349512,350801,+,1290
Contig_057,Feature_03320,CDS,351027,351392,-,366
Contig_057,Feature_03321,CDS,351585,352655,+,1071
Contig_057,Feature_03322,CDS,352884,353174,-,291
Contig_057,Feature_03323,CDS,353315,353557,-,243
Contig_057,Feature_03324,CDS,353649,354764,-,1116
Contig_057,Feature_03325,CDS,354841,355689,-,849
Contig_057,Feature_03326,CDS,355835,357820,-,1986
Contig_057,Feature_03327,CDS,358257,358856,+,600
Contig_057,Feature_03328,CDS,358934,359800,-,867
Contig_057,Feature_03329,CDS,359997,361250,-,1254
Contig_057,Feature_03330,CDS,361718,364741,+,3024
Contig_057,Feature_03331,CDS,364864,366579,-,1716
Contig_057,Feature_03332,CDS,366826,367458,+,633
Contig_057,Feature_03333,CDS,367472,368170,-,699
Contig_057,Feature_03334,CDS,368284,369291,-,1008
Contig_057,Feature_03335,CDS,369399,369740,-,342
Contig_057,Feature_03336,CDS,369842,370288,-,447
Contig_057,Feature_03337,CDS,370626,371162,+,537
Contig_057,Feature_03338,CDS,371302,373047,-,1746
Contig_057,Feature_03339,CDS,373044,374927,-,1884
Contig_057,Feature_03340,CDS,375227,375661,-,435
Contig_057,Feature_03341,CDS,375695,376987,-,1293
Contig_057,Feature_03342,CDS,377256,377561,+,306
Contig_057,Feature_03343,CDS,377807,379213,-,1407
Contig_057,Feature_03344,CDS,379387,379986,-,600
Contig_057,Feature_03345,CDS,380266,380898,+,633
Contig_057,Feature_03346,CDS,380942,382228,-,1287
Contig_057,Feature_03347,CDS,382416,383891,+,1476
Contig_057,Feature_03348,CDS,384006,384311,-,306
Contig_057,Feature_03349,CDS,384391,384948,-,558
Contig_057,Feature_03350,CDS,385149,385907,+,759
Contig_057,Feature_03351,CDS,386036,386272,-,237
Contig_057,Feature_03352,CDS,386359,386805,-,447
Contig_057,Feature_03353,tRNA,386943,387014,+,72
Contig_057,Feature_03354,CDS,387098,387340,-,243
Contig_057,Feature_03355,CDS,387892,388344,-,453
Contig_057,Feature_03356,CDS,388455,388643,-,189
Contig_057,Feature_03357,CDS,388738,388866,+,129
Contig_057,Feature_03358,CDS,388879,389067,+,189
Contig_057,Feature_03359,CDS,389292,389576,-,285
Contig_057,Feature_03360,tRNA,389656,389740,-,85
Contig_057,Feature_03361,CDS,389809,390315,-,507
Contig_057,Feature_03362,CDS,390399,390512,+,114
Contig_057,Feature_03363,CDS,391696,392025,-,330
Contig_057,Feature_03364,CDS,392038,394470,-,2433
Contig_057,Feature_03365,CDS,394914,395516,+,603
Contig_057,Feature_03366,CDS,395537,396610,+,1074
Contig_057,Feature_03367,CDS,396743,398932,-,2190
Contig_057,Feature_03368,CDS,398968,401142,-,2175
Contig_057,Feature_03369,CDS,401576,402817,+,1242
Contig_057,Feature_03370,CDS,403196,404914,+,1719
Contig_057,Feature_03371,CDS,405015,405974,+,960
Contig_057,Feature_03372,CDS,406343,408106,+,1764
Contig_057,Feature_03373,CDS,408200,409252,-,1053
Contig_057,Feature_03374,CDS,409350,411437,-,2088
Contig_057,Feature_03375,CDS,411466,412344,-,879
Contig_057,Feature_03376,CDS,412372,413262,-,891
Contig_057,Feature_03377,CDS,413452,415134,-,1683
Contig_057,Feature_03378,CDS,415255,416880,-,1626
Contig_057,Feature_03379,CDS,416855,418675,-,1821
Contig_057,Feature_03380,CDS,418790,418966,+,177
Contig_057,Feature_03381,CDS,418959,419396,-,438
Contig_057,Feature_03382,CDS,419538,419732,+,195
Contig_057,Feature_03383,CDS,420118,420420,+,303
Contig_057,Feature_03384,CDS,420498,422384,-,1887
Contig_057,Feature_03385,CDS,422505,422927,-,423
Contig_057,Feature_03386,CDS,422944,423612,-,669
Contig_057,Feature_03387,CDS,423872,424534,-,663
